OBJECTID,Oceans,Regions,SubRegions,Sampling Method,Measurement,Unit,Density Range,Density Class,Short Reference,Long Reference,DOI,Organization,Keywords,Accession Number,Accession Link,Latitude,Longitude,Date,GlobalID,x,y
19496,Atlantic Ocean,Gulf of Mexico,,Hand picking,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,28.5611,-96.5393,5/7/2021 12:00:00 AM,6736e423-09ff-4777-9af5-ca612336df12,-96.5393,28.5611000000001
16742,Atlantic Ocean,Gulf of Mexico,,Hand picking,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,29.6547,-95.008,8/25/2019 12:00:00 AM,d141eb96-f3e8-4e44-9109-2f8b22ee11bc,-95.008,29.6547
17738,Atlantic Ocean,Gulf of Mexico,,Hand picking,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,29.5968,-94.9866,1/28/2020 12:00:00 AM,57d48ca4-3380-4d25-b19c-b17b11b0f23a,-94.9866,29.5968
17575,Atlantic Ocean,Gulf of Mexico,,Hand picking,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,29.6755,-94.9832,12/15/2019 12:00:00 AM,03f40fe4-fdd2-4249-ac14-72eeefdc6be0,-94.9832,29.6755000000001
15414,Pacific Ocean,,,PVC cylinder,2115.655853,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,22.375112,-105.68474,6/11/2018 12:00:00 AM,c6af3412-52e2-4d8b-8117-dc5d49bf4767,-105.68474,22.3751120000001
22152,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,0,pieces/m3,0-0.0005,Very Low,McEachern et al. 2019,"McEachern, K., H. Alegria, A. L. Kalagher, C. Hansen, S. Morrison, D. Hastings. 2019. Microplastics in Tampa Bay, Florida: Abundance and variability in estuarine waters and sediments. Marine Pollution Bulletin 148, 97-106. https://doi.org/10.1016/j.marpolbul.2019.07.068",https://doi.org/10.1016/j.marpolbul.2019.07.068,University of South Florida,Tampa Bay,285700,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0285700,27.6934,-82.5559,4/17/2017 12:00:00 AM,ae6a74c1-27cb-4fa1-a23e-0cd9490a009e,-82.5559,27.6934000000001
15915,Atlantic Ocean,Gulf of Mexico,,Hand picking,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,29.6827,-85.2675,3/6/2019 12:00:00 AM,1856a907-1baa-4052-86d0-b85b45b87fe7,-85.2675,29.6827000000001
16410,Atlantic Ocean,Gulf of Mexico,,Hand picking,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,30.3933,-86.5925,5/22/2019 12:00:00 AM,a3d15cd8-380d-4c3a-bda9-9f52fb10eb7b,-86.5925,30.3933000000001
18571,Atlantic Ocean,Gulf of Mexico,,Hand picking,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,30.306,-89.3279,9/22/2020 12:00:00 AM,eb4af365-3447-4c4e-8e6c-1d05a6eabb0c,-89.3278999999999,30.306
19235,Atlantic Ocean,Gulf of Mexico,,Hand picking,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,30.3058,-89.3282,3/11/2021 12:00:00 AM,dbcd87d8-b755-4140-a627-dddaeea757bd,-89.3282,30.3058
263,Atlantic Ocean,Caribbean Sea,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,14.53,-63.27,12/1/1991 12:00:00 AM,bdabdb87-d435-4519-9cff-a923b0f8c67d,-63.27,14.53
3512,Atlantic Ocean,Caribbean Sea,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,12.13,-68.32,12/19/1995 12:00:00 AM,cfb033ae-6a57-4199-992d-65e8c07a18f0,-68.3199999999999,12.1300000000001
1923,Atlantic Ocean,Caribbean Sea,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,15.96,-65.13,12/2/2000 12:00:00 AM,ff2228d0-f8b3-44fe-8f03-9a30eb38659b,-65.1299999999999,15.96
2184,Atlantic Ocean,,,Neuston net,0.00648,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,14.65,-59.39,11/2/2001 12:00:00 AM,3a5ad518-c705-45b4-ac31-938b66450aea,-59.39,14.65
9509,Atlantic Ocean,,,Grab sample,0.013,pieces/m3,0.005-1,Medium,Barrows et al.2018,"Barrows, A.P.W., S.E. Cathey, C.W. Petersen. 2018. Marine environment microfiber contamination: global patterns and the diversity of microparticle origins. Environ. Pollut. 237, 275?284",https://doi.org/10.1016/j.envpol.2018.02.062,Adventure Scientist,Adventure Scientist/Citizen Science,211009,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211009,14.7682,-55.9858,12/10/2014 12:00:00 AM,8356dc56-d17e-4d8b-a013-98877e844bb5,-55.9858,14.7682
9177,Atlantic Ocean,,,Grab sample,0.003,pieces/m3,0.0005-0.005,Low,Barrows et al.2018,"Barrows, A.P.W., S.E. Cathey, C.W. Petersen. 2018. Marine environment microfiber contamination: global patterns and the diversity of microparticle origins. Environ. Pollut. 237, 275?284",https://doi.org/10.1016/j.envpol.2018.02.062,Adventure Scientist,Adventure Scientist/Citizen Science,211009,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211009,17.3251,-42.494,12/4/2014 12:00:00 AM,590514d8-1783-4018-a939-5ae37b7b493d,-42.494,17.3251000000001
12142,Pacific Ocean,,,Manta net,0.062514,pieces/m3,0.005-1,Medium,Eriksen et al.2013,"Eriksen, M., N. Maximenko, M. Thiel, A. Cummins, G. Lattin, S. Wilson, J. Hafner, A. Zellers, S. Rifman. 2013. Plastic pollution in the South Pacific subtropical gyre. Marine Pollution Bulletin, 68: 71-76. https://doi.org/10.1016/j.marpolbul.2012.12.021",https://doi.org/10.1016/j.marpolbul.2012.12.021,5 Gyres Institute,SV Sea Dragon,276017,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276017,-27.8781,-107.246,4/8/2011 12:00:00 AM,a892c798-d9c8-4950-a37b-dd072cbbb55a,-107.246,-27.8781
11478,Atlantic Ocean,,,Neuston net,0.009734,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,-18.615,-26.1638,9/3/2010 12:00:00 AM,2abd42f4-1839-4ab2-820a-2879cee40682,-26.1638,-18.615
6191,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,0.07,-89.79,12/4/2001 12:00:00 AM,b707d227-9bb3-44bb-a98f-294356bd6e22,-89.79,0.07000000000005
13900,Atlantic Ocean,,,Aluminum bucket,1907.666667,pieces/m3,>=10,Very High,Queiroz et al.2022,"Queiroz, A.F.dos S., A.S. da Conceição, D. Chelazzi, M. Rollnic, A. Cincinelli, T. Giarrizzo, J.E.M. Filho. 2022. First assessment of microplastic and artificial microfiber contamination in surface waters of the Amazon Continental Shelf. Science of The Total Environment, 839, 156259. https://doi.org/10.1016/j.scitotenv.2022.156259",https://doi.org/10.1016/j.scitotenv.2022.156259,"Federal University of Pará, Brazil",Amazon Continental Shelf,276482,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276482,1.171317,-48.041097,3/15/2018 12:00:00 AM,08e5095f-45ac-452d-ac83-9126fdaf9b41,-48.041097,1.17131700000004
1568,Atlantic Ocean,Caribbean Sea,,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,19.71,-79.57,12/27/1998 12:00:00 AM,69709ce8-fa96-4503-81f8-73f3366e59dc,-79.5699999999999,19.71
1113,Atlantic Ocean,Caribbean Sea,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,17.27,-80.3,2/26/1996 12:00:00 AM,df63fe13-8fdd-477c-9e28-2434f4a34b71,-80.3,17.27
14441,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,0,pieces/m3,0-0.0005,Very Low,"Russell and Webster, 2021","Russell, M., L. Webster. 2021. Microplastics in sea surface waters around Scotland. Marine Pollution Bulletin 166, 112210. https://doi.org/10.1016/j.marpolbul.2021.112210",https://doi.org/10.1016/j.marpolbul.2021.112210,Marine Scotland Science,MRV Scotia/MRV Alba na Mara /RV Sir John Murray,259692,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:259692,55.9985,-4.885667,9/13/2021 12:00:00 AM,6c6c2cfb-3b4b-4ece-88c4-a94f716279f8,-4.88566699999996,55.9985
14109,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,0,pieces/m3,0-0.0005,Very Low,"Russell and Webster, 2021","Russell, M., L. Webster. 2021. Microplastics in sea surface waters around Scotland. Marine Pollution Bulletin 166, 112210. https://doi.org/10.1016/j.marpolbul.2021.112210",https://doi.org/10.1016/j.marpolbul.2021.112210,Marine Scotland Science,MRV Scotia/MRV Alba na Mara /RV Sir John Murray,259692,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:259692,55.877167,-5.06335,11/4/2017 12:00:00 AM,0c710b3e-437b-40ce-8b66-66ecf29e518d,-5.06334999999996,55.877167
19089,Pacific Ocean,,,Hand picking,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,43.1465,-124.4161,2/6/2021 12:00:00 AM,8390e13f-4668-4f46-a7f0-1feb8aa03027,-124.4161,43.1465000000001
10814,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,7.64,pieces/m3,1-10,High,de Haan et al.2022,"de Haan, W.P., O. Uviedo, M. Ballesteros, I. Canales, X. Curto, M. Guart, S. Higueras, A. Molina, A. Sanchez-Vidal, and The Surfing for Science Group. 2022. Floating microplastic loads in the nearshore revealed through citizen science. Environmental Research Letters,17, 045018. https://doi.org/10.1088/1748-9326/ac5df1",https://doi.org/10.1088/1748-9326/ac5df1,University of Barcelona,Citizen science; Surf board; Kayak,253923,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0253923,41.397303,2.21315,5/13/2021 12:00:00 AM,751b6567-86e9-4ab1-99e9-70ddbb3d7726,2.21315000000004,41.3973030000001
2109,Atlantic Ocean,,,Neuston net,0.030856,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,43.61,-63.71,6/9/2001 12:00:00 AM,8929f0a9-1d0c-4cfd-bef9-9c093125186c,-63.71,43.6100000000001
781,Atlantic Ocean,,,Neuston net,0.00576,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,43.73,-66.58,6/5/1994 12:00:00 AM,fb1d39a5-9c19-4ab6-ad05-e5e14d300188,-66.58,43.7300000000001
449,Atlantic Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,43.14,-68.8,8/21/1992 12:00:00 AM,7dcabf4b-5c21-48ab-99f2-d9a1006eb312,-68.8,43.14
14564,Atlantic Ocean,Celtic Sea,,Intake seawater pump,1,pieces/m3,1-10,High,Kanhai et al. 2017,"Kanhai, La D. K., R. Officer, O. Lyashevska, R. C. Thompson, I. O'Connor. 2017. Microplastic abundance, distribution and composition along a latitudinal gradient in the Atlantic Ocean. Marine Pollution Bulletin 115, 307-314. http://dx.doi.org/10.1016/j.marpolbul.2016.12.025",http://dx.doi.org/10.1016/j.marpolbul.2016.12.025,"Galway Mayo Institute of Technology, Ireland",RV Polarstern; Latitudinal gradient ,270542,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:270542,48.621609,-6.98466,11/1/2015 12:00:00 AM,4b76ba28-1cf4-40e9-a1d3-4c6a5a4d459e,-6.98465999999996,48.621609
14896,Atlantic Ocean,,,Megacorer,28.653295,pieces kg-1 d.w.,20-150,Medium,Courtene-Jones et al. 2020,"Courtene-Jones, W., B. Quinn, C. Ewins, S. F. Gary, B. E. Narayanaswamy. 2020. Microplastic accumulation in deep-sea sediments from the Rockall Trough. Marine Pollution Bulletin 154, 111092. https://doi.org/10.1016/j.marpolbul.2020.111092.",https://doi.org/10.1016/j.marpolbul.2020.111092,"Scottish Marine Institute, Scotland, United Kingdom","Rockall Trough, Scotland",278002,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278002,57.3045,-10.3825,5/18/2017 12:00:00 AM,8a17a0a4-29c8-41e8-9e3c-5a81230c7230,-10.3824999999999,57.3045000000001
